aX,aY,aZ,gX,gY,gZ
-0.358,-0.040,1.200,-3.174,-29.541,14.282
-0.406,0.007,1.227,10.315,-24.536,20.264
-0.482,-0.008,1.130,20.447,-18.677,23.132
-0.516,-0.052,1.118,37.598,-16.296,24.109
-0.488,-0.058,1.182,41.504,-19.226,25.208
-0.446,-0.119,1.245,39.612,-18.982,25.940
-0.448,-0.121,1.238,35.278,-12.085,27.893
-0.478,-0.154,1.195,31.433,-2.502,30.396
-0.524,-0.203,1.123,25.940,6.104,31.372
-0.576,-0.264,1.041,20.081,13.611,31.921
-0.618,-0.372,0.969,17.944,19.287,32.227
-0.646,-0.509,0.854,21.912,23.865,34.790
-0.647,-0.564,0.818,22.400,24.353,41.931
-0.614,-0.546,0.820,24.902,22.827,50.964
-0.598,-0.507,0.791,29.663,22.156,59.265
-0.589,-0.414,0.726,32.715,22.217,66.162
-0.565,-0.342,0.693,32.715,20.569,68.970
-0.548,-0.325,0.729,28.870,18.005,69.763
-0.525,-0.268,0.808,21.057,15.686,71.777
-0.505,-0.228,0.866,12.817,15.137,72.266
-0.491,-0.282,0.877,8.057,16.296,69.702
-0.463,-0.311,0.884,5.615,18.005,67.810
-0.409,-0.336,0.916,6.287,18.799,67.078
-0.354,-0.308,0.923,6.531,21.240,67.078
-0.312,-0.269,0.880,6.775,24.475,66.467
-0.290,-0.271,0.807,5.249,27.161,64.209
-0.264,-0.261,0.776,1.831,27.405,62.683
-0.255,-0.253,0.824,-2.930,25.757,61.035
-0.213,-0.273,0.888,-7.385,23.560,58.167
-0.136,-0.243,0.995,-4.944,22.217,56.274
-0.143,-0.163,1.058,-3.784,23.743,52.795
-0.121,-0.173,1.059,-1.709,24.353,47.913
-0.071,-0.155,1.091,4.272,26.489,42.725
-0.044,-0.172,1.093,8.911,29.846,37.720
0.034,-0.143,1.098,9.033,33.325,32.471
0.116,-0.181,1.104,8.728,34.546,26.611
0.176,-0.202,1.137,7.446,37.903,22.949
0.224,-0.200,1.107,9.521,42.114,20.386
0.294,-0.246,1.020,15.930,46.204,16.846
0.383,-0.226,0.967,21.729,48.462,15.076
0.477,-0.148,0.909,23.071,48.889,14.160
0.550,0.016,0.899,21.973,48.645,11.841
0.613,0.017,0.931,18.555,47.668,3.357
0.653,-0.003,0.932,12.329,48.462,-5.371
0.681,-0.024,0.866,10.010,49.011,-13.184
0.713,0.012,0.851,12.878,46.509,-19.836
0.764,0.006,0.840,18.250,43.396,-26.672
0.805,0.011,0.895,17.517,39.978,-32.104
0.834,0.066,0.839,19.104,39.429,-34.912
0.883,0.137,0.867,23.193,36.377,-39.734
0.861,0.199,0.778,25.085,36.133,-45.654
0.839,0.227,0.717,23.132,35.583,-53.162
0.814,0.185,0.693,17.822,32.288,-62.195
0.784,0.056,0.675,6.287,29.907,-71.106
0.736,-0.075,0.760,-8.362,25.208,-78.552
0.654,-0.355,0.756,-13.672,22.400,-83.801
0.570,-0.576,0.690,-14.099,18.555,-83.191
0.543,-0.704,0.785,-11.108,10.498,-76.050
0.490,-0.728,0.715,0.366,4.395,-66.589
0.451,-0.709,0.751,8.667,-2.197,-56.335
0.417,-0.685,0.781,11.658,-8.484,-48.218
0.390,-0.641,0.868,4.944,-12.817,-41.504
0.379,-0.694,0.879,-2.014,-14.832,-36.377
0.348,-0.720,0.945,-7.019,-15.198,-31.372
0.308,-0.765,0.951,-10.620,-15.869,-25.146
0.288,-0.755,1.008,-9.827,-17.517,-16.541
0.271,-0.724,1.040,-6.042,-19.165,-6.836
0.256,-0.620,1.076,-2.014,-19.775,1.953
0.253,-0.495,1.097,2.258,-19.409,9.521
0.255,-0.336,1.130,4.089,-17.761,13.855
0.249,-0.196,1.138,2.014,-14.465,14.465
0.240,-0.112,1.108,-4.639,-9.338,11.292
0.220,-0.111,1.094,-15.076,-4.333,5.676
0.188,-0.203,1.095,-25.269,-0.916,-0.061
0.146,-0.332,1.092,-29.053,1.831,-3.113
0.107,-0.415,1.062,-26.306,4.272,-3.296
0.083,-0.431,1.023,-17.029,4.944,-0.610
0.062,-0.377,0.951,-5.920,5.249,2.930
0.044,-0.330,0.897,-0.977,4.395,6.042
0.043,-0.258,0.862,-0.732,2.441,8.179
0.052,-0.230,0.853,-0.916,0.305,7.446
0.066,-0.224,0.860,-3.906,-0.854,5.249
0.074,-0.232,0.871,-9.094,-1.221,2.686
0.072,-0.257,0.879,-13.489,-1.099,0.549
0.060,-0.300,0.897,-16.296,-0.854,-0.854
0.044,-0.336,0.900,-16.785,-0.793,-0.977
0.018,-0.342,0.870,-15.076,-0.916,0.305
0.000,-0.336,0.842,-11.719,-2.380,2.136
-0.008,-0.346,0.855,-7.751,-5.859,4.700
-0.001,-0.324,0.906,-3.845,-9.399,7.507
0.017,-0.302,0.954,-0.977,-11.047,9.766
0.039,-0.199,1.001,0.916,-11.108,11.292
0.051,-0.142,0.993,0.244,-9.094,9.644
0.053,-0.141,0.980,-3.540,-5.859,5.188
0.053,-0.202,0.992,-8.545,-4.150,1.343

-1.444,0.715,0.641,27.100,-39.429,-138.672
-1.661,0.756,0.374,26.367,-35.034,-143.860
-1.769,0.730,0.310,15.808,-44.434,-150.940
-1.791,0.527,0.461,3.052,-63.721,-160.339
-1.664,0.107,0.649,-5.432,-81.238,-170.044
-1.436,-0.362,0.992,-1.221,-94.788,-173.279
-1.156,-0.848,1.254,10.315,-97.168,-168.030
-0.981,-1.267,1.329,34.302,-88.196,-150.391
-0.840,-1.504,1.301,60.730,-73.792,-120.605
-0.724,-1.714,1.337,78.979,-63.965,-85.693
-0.595,-1.564,1.379,90.454,-55.664,-39.978
-0.500,-1.163,1.473,96.863,-48.218,4.211
-0.427,-0.692,1.575,96.191,-37.292,36.499
-0.403,-0.168,1.559,86.975,-20.081,58.533
-0.473,0.320,1.433,62.622,-0.549,69.763
-0.480,0.453,1.330,23.621,14.771,67.139
-0.474,0.340,1.259,-15.564,24.292,59.692
-0.523,0.160,1.076,-37.109,33.813,54.321
-0.621,-0.013,0.762,-33.325,37.842,53.406
-0.683,-0.121,0.586,-15.442,30.701,56.030
-0.708,-0.228,0.580,5.859,15.015,61.951
-0.744,-0.189,0.582,27.222,0.244,71.655
-0.755,-0.026,0.645,44.495,-14.465,80.872
-0.780,0.177,0.662,54.871,-25.940,84.290
-0.809,0.312,0.802,50.232,-35.034,81.360
-0.825,0.263,0.852,39.063,-37.354,73.853
-0.772,0.156,1.134,12.756,-37.170,65.491
-0.727,0.144,1.340,-14.587,-27.649,59.875
-0.699,0.022,1.328,-33.325,-9.338,53.101
-0.691,-0.131,1.180,-45.959,10.620,46.631
-0.694,-0.257,1.075,-56.152,25.269,45.593
-0.722,-0.332,0.917,-53.528,36.621,47.852
-0.735,-0.365,0.658,-39.673,41.016,53.040
-0.747,-0.426,0.588,-24.048,34.302,57.068
-0.781,-0.377,0.566,-7.446,24.231,62.744
-0.800,-0.329,0.564,8.972,14.343,66.895
-0.772,-0.299,0.618,18.799,5.798,69.519
-0.719,-0.233,0.770,18.250,0.854,73.120
-0.661,-0.173,0.870,5.005,1.770,75.195
-0.607,-0.161,0.961,-11.963,5.371,74.097
-0.550,-0.241,1.086,-27.161,9.644,70.129
-0.474,-0.270,1.086,-35.095,16.724,67.322
-0.416,-0.236,1.030,-25.635,23.743,65.674
-0.338,-0.226,0.922,-13.306,28.503,61.890
-0.242,-0.188,0.804,-4.578,30.823,58.411
-0.148,-0.194,0.727,-4.395,30.518,55.786
-0.082,-0.162,0.767,-9.827,26.917,53.528
-0.005,-0.122,0.749,-15.808,24.292,51.880
0.069,-0.171,0.785,-17.517,21.362,47.241
0.154,-0.272,0.881,-18.982,16.602,44.006
0.199,-0.338,0.993,-17.822,14.099,44.006
0.188,-0.274,0.998,-10.071,15.991,46.204
0.234,-0.055,1.012,-3.357,17.761,45.776
0.325,0.112,1.115,-0.610,18.066,34.851
0.414,0.089,1.156,-0.916,24.231,14.343
0.471,0.007,1.214,-7.141,32.043,-4.089
0.513,-0.040,1.219,-20.447,41.870,-16.479
0.568,-0.189,1.200,-32.349,51.208,-27.832
0.613,-0.360,1.196,-36.865,58.289,-34.485
0.738,-0.517,1.134,-31.067,64.575,-33.630
0.897,-0.494,1.049,-22.583,69.580,-23.926
1.057,-0.131,0.903,-8.484,72.693,-9.399
1.203,0.211,0.819,16.785,70.129,-2.686
1.303,0.344,0.602,55.115,65.613,-5.798
1.367,0.666,0.290,88.074,59.875,-5.676
1.414,1.289,0.181,106.445,45.166,-4.944
1.413,1.611,0.115,93.994,33.203,-21.484
1.271,1.423,0.133,49.316,24.414,-54.443
1.010,0.911,0.279,-10.864,15.015,-89.844
0.736,-0.031,0.560,-50.842,2.258,-123.352
0.469,-0.948,0.770,-54.138,-8.606,-140.137
0.325,-1.455,0.841,-28.320,-18.494,-127.197
0.261,-1.504,1.005,-5.676,-27.405,-98.511
0.252,-1.384,1.179,7.690,-35.156,-69.763
0.277,-1.178,1.314,9.277,-36.316,-45.898
0.319,-0.972,1.463,2.563,-33.875,-29.907
0.336,-0.815,1.534,-2.502,-26.978,-20.569
0.329,-0.763,1.536,-3.845,-17.700,-14.771
0.318,-0.732,1.459,-1.953,-8.667,-7.629
0.324,-0.574,1.481,3.357,-3.967,1.831
0.319,-0.431,1.380,15.869,1.526,9.521
0.326,-0.262,1.283,24.719,5.676,14.771
0.336,-0.125,1.192,26.062,9.705,15.503
0.331,-0.036,1.113,18.860,12.573,12.634
0.300,-0.050,1.050,7.812,14.587,6.714
0.258,-0.179,1.020,-2.258,14.709,0.671
0.213,-0.312,0.974,-9.094,14.648,-1.282
0.156,-0.362,0.968,-11.658,12.451,0.549
0.106,-0.420,0.871,-7.996,10.132,3.540
0.071,-0.462,0.858,-4.089,5.981,7.019
0.072,-0.405,0.853,-2.563,1.221,11.963
0.085,-0.309,0.878,-2.441,-1.770,15.808
0.088,-0.279,0.900,-5.615,-2.930,16.235
0.080,-0.227,0.879,-9.644,-2.625,16.052
0.072,-0.269,0.880,-12.878,-2.380,14.221
0.038,-0.287,0.900,-15.747,-2.808,13.855
0.002,-0.313,0.869,-12.329,-2.991,15.442
-0.038,-0.324,0.819,-7.019,-5.005,17.761
-0.041,-0.229,0.831,-1.770,-9.155,21.118
-0.010,-0.113,0.891,1.831,-13.672,21.790
0.036,-0.047,0.975,1.526,-15.076,18.860
0.057,0.014,1.040,-3.540,-12.878,14.343
0.041,-0.022,1.036,-11.169,-7.751,8.057
0.017,-0.130,1.023,-16.602,-2.930,1.892
-0.005,-0.206,1.020,-17.334,-0.061,-0.427
-0.035,-0.233,1.013,-13.062,1.465,-0.244
-0.057,-0.226,0.957,-6.104,2.014,0.916
-0.051,-0.174,0.916,1.282,0.488,2.258
-0.026,-0.150,0.956,4.333,-1.770,3.052
0.005,-0.123,1.005,4.333,-2.502,2.441
0.028,-0.103,1.021,3.296,-0.854,1.038
0.031,-0.126,0.998,0.610,1.648,-1.465
0.029,-0.148,0.977,-2.319,3.967,-3.784
0.027,-0.193,0.961,-4.517,5.127,-5.859
0.021,-0.246,0.946,-5.249,5.310,-6.775
0.014,-0.270,0.914,-2.380,4.883,-6.104
0.013,-0.321,0.874,1.831,3.113,-4.761
0.014,-0.285,0.876,6.653,-0.122,-1.648
0.039,-0.207,0.908,10.559,-3.052,0.916

0.713,-0.602,1.307,-12.817,6.226,42.297
0.770,-0.612,1.266,-4.761,10.681,49.011
0.809,-0.473,1.187,2.991,14.893,59.875
0.862,-0.360,1.062,12.329,17.029,67.200
0.906,-0.232,0.983,18.311,15.320,71.960
0.953,-0.049,0.889,20.203,13.306,75.439
1.041,0.027,0.810,21.179,9.705,74.280
1.112,0.122,0.792,15.076,4.944,70.068
1.173,0.147,0.779,3.357,-0.854,66.101
1.192,0.155,0.815,-5.249,-5.310,59.265
1.166,0.076,0.844,-8.423,-10.864,49.866
1.126,-0.002,0.832,-4.089,-15.137,41.260
1.086,0.009,0.807,3.174,-20.630,35.767
1.051,-0.020,0.971,1.282,-27.283,29.541
1.016,0.081,1.093,-1.038,-29.236,24.475
0.964,0.257,1.090,-0.732,-25.330,16.724
0.882,0.344,0.995,-0.793,-19.775,0.977
0.759,0.348,0.834,-9.094,-15.869,-18.250
0.610,0.219,0.730,-23.804,-16.846,-39.001
0.484,0.017,0.693,-33.508,-22.095,-57.434
0.399,-0.195,0.807,-36.316,-29.968,-70.435
0.362,-0.399,0.990,-38.330,-34.241,-75.867
0.308,-0.417,1.117,-36.926,-31.128,-73.120
0.241,-0.294,1.107,-23.926,-21.301,-67.749
0.139,-0.072,1.034,-5.127,-8.728,-67.017
-0.014,0.195,0.746,12.451,4.028,-70.984
-0.180,0.355,0.520,15.808,12.939,-81.909
-0.392,0.502,0.321,6.836,14.954,-92.590
-0.634,0.548,0.087,-7.690,12.451,-104.675
-0.824,0.496,-0.099,-19.653,2.075,-116.699
-1.021,0.387,-0.149,-31.494,-12.695,-125.549
-1.190,0.252,-0.027,-43.884,-30.518,-129.028
-1.342,0.310,0.234,-51.025,-45.715,-127.563
-1.495,0.201,0.562,-45.776,-54.749,-129.761
-1.608,0.043,0.773,-35.583,-52.917,-131.165
-1.790,0.090,0.896,-25.879,-46.997,-124.512
-1.914,0.129,0.924,-22.827,-41.199,-117.676
-1.983,0.085,0.927,-20.020,-42.297,-115.784
-1.917,-0.075,0.998,-24.536,-52.124,-114.868
-1.615,-0.345,1.317,-24.597,-69.336,-115.967
-1.237,-0.795,1.675,-13.489,-78.796,-113.525
-0.928,-1.166,1.746,16.235,-69.763,-100.891
-0.756,-1.305,1.532,57.495,-50.232,-75.745
-0.680,-1.323,1.387,92.041,-35.095,-46.204
-0.688,-1.194,1.185,113.708,-23.682,-13.977
-0.704,-0.808,1.140,117.371,-19.714,20.386
-0.678,-0.357,1.121,114.014,-21.240,48.035
-0.598,0.004,1.252,106.506,-24.048,62.927
-0.541,0.272,1.283,90.332,-21.851,68.420
-0.483,0.410,1.248,71.106,-14.099,67.139
-0.432,0.455,1.173,47.729,-5.920,62.195
-0.436,0.461,1.021,26.245,2.502,56.702
-0.465,0.410,0.850,6.226,7.507,51.636
-0.515,0.354,0.720,-13.428,6.287,47.729
-0.543,0.314,0.677,-37.476,0.305,45.410
-0.574,0.179,0.740,-54.260,-7.446,42.053
-0.556,0.024,0.814,-56.702,-12.756,39.917
-0.552,0.056,0.951,-60.852,-18.921,44.617
-0.556,0.126,0.999,-55.481,-20.752,47.607
-0.562,0.152,1.035,-42.114,-20.996,47.180
-0.579,0.107,1.045,-28.137,-20.264,45.837
-0.602,0.047,1.056,-16.174,-19.165,45.776
-0.632,0.031,1.080,-6.592,-18.555,47.546
-0.641,0.081,1.085,-0.671,-16.113,49.927
-0.633,0.126,1.096,-0.610,-10.925,50.049
-0.643,0.134,1.125,-9.216,-3.113,47.729
-0.698,0.046,1.021,-21.973,8.301,43.091
-0.767,-0.162,0.966,-32.654,16.663,37.903
-0.840,-0.407,0.923,-36.621,21.790,36.987
-0.903,-0.592,0.885,-30.701,23.865,42.725
-0.914,-0.716,0.932,-15.259,22.156,53.467
-0.931,-0.694,0.899,11.169,22.095,67.200
-0.926,-0.532,0.804,39.124,23.010,81.360
-0.861,-0.258,0.681,59.631,20.874,91.553
-0.756,0.020,0.653,61.096,16.846,95.154
-0.659,0.119,0.719,42.114,13.184,90.088
-0.570,0.045,0.884,13.977,13.428,79.956
-0.492,-0.056,0.995,-8.179,19.714,68.665
-0.441,-0.169,1.020,-16.052,28.564,59.814
-0.423,-0.269,0.992,-13.245,37.598,53.711
-0.416,-0.259,0.863,-0.183,43.518,51.758
-0.401,-0.241,0.717,17.578,45.898,49.133
-0.360,-0.280,0.578,28.137,43.945,44.739
-0.295,-0.313,0.536,28.503,38.147,42.297
-0.169,-0.373,0.600,21.118,30.396,41.504
-0.061,-0.456,0.699,5.188,23.987,41.321
0.049,-0.447,0.769,-12.634,19.226,43.457
0.160,-0.193,0.947,-23.865,14.038,45.166
0.283,-0.152,1.101,-23.926,11.414,34.790
0.431,-0.291,1.260,-17.456,13.367,18.127
0.565,-0.366,1.317,-8.728,20.569,9.460
0.726,-0.393,1.376,-2.930,28.931,8.118
0.961,-0.266,1.399,1.465,37.170,11.414
1.215,0.029,1.409,9.521,46.570,15.076
1.429,0.352,1.457,17.700,57.007,12.512
1.673,0.569,1.274,46.448,69.336,7.202
1.724,0.820,0.989,83.252,80.688,3.235
1.772,1.264,0.593,118.835,82.092,1.221
1.692,1.748,0.148,143.066,77.515,-6.042
1.585,2.095,-0.079,133.240,63.293,-27.832
1.397,2.111,-0.206,89.844,45.654,-64.209
1.132,1.624,-0.019,9.827,26.611,-112.549
0.848,0.638,0.373,-65.247,6.775,-161.255
0.537,-0.468,0.649,-106.384,-4.272,-193.909
0.249,-1.518,0.894,-110.596,-15.564,-202.271
0.046,-2.405,1.060,-85.815,-24.658,-184.631
-0.018,-2.780,1.276,-44.556,-33.020,-141.113
-0.031,-2.572,1.348,-5.371,-34.912,-85.266
-0.001,-2.114,1.363,18.311,-31.677,-38.269
0.044,-1.687,1.281,21.240,-26.306,-8.667
0.130,-1.349,1.376,6.409,-21.057,7.812
0.200,-1.178,1.424,-8.240,-11.658,17.151
0.242,-1.088,1.498,-22.644,-2.625,27.344
0.269,-0.885,1.491,-22.034,7.446,41.565
0.297,-0.575,1.446,-6.653,15.930,55.481
0.308,-0.271,1.308,15.991,22.461,63.782
0.306,0.074,1.104,35.767,26.611,67.200
0.337,0.334,0.968,46.265,26.245,64.026
0.359,0.547,0.879,43.640,23.560,54.749

-1.756,1.414,0.044,76.782,-15.442,-133.423
-2.292,1.734,-0.135,54.443,-22.217,-156.006
-2.802,1.550,-0.134,3.845,-44.067,-187.622
-2.986,0.751,0.533,-61.340,-84.167,-222.717
-2.756,-0.258,1.465,-114.197,-119.202,-238.525
-2.265,-1.088,2.210,-124.695,-130.798,-231.567
-1.552,-1.904,2.613,-65.125,-118.408,-215.027
-0.999,-2.764,2.478,34.119,-82.031,-191.223
-0.847,-3.001,1.749,136.292,-32.837,-140.259
-0.810,-2.587,1.203,194.031,-2.991,-67.261
-0.814,-1.841,0.834,187.744,4.761,0.122
-0.753,-1.211,0.816,126.404,2.197,49.133
-0.656,-0.678,1.187,49.927,-3.540,81.482
-0.576,-0.214,1.350,2.747,2.930,98.267
-0.526,0.051,1.261,-17.090,20.386,99.792
-0.583,0.169,0.916,-22.583,39.307,93.445
-0.543,0.369,0.509,-21.851,48.645,90.332
-0.549,0.525,0.257,-29.724,44.556,85.693
-0.560,0.494,0.143,-42.542,30.029,76.416
-0.553,0.435,0.196,-46.631,8.423,67.993
-0.519,0.270,0.314,-39.734,-13.916,59.265
-0.481,0.066,0.466,-26.611,-34.241,53.833
-0.525,-0.009,0.658,-12.756,-50.110,54.199
-0.519,-0.013,0.866,4.700,-61.401,58.533
-0.507,0.084,1.088,25.330,-66.589,61.340
-0.458,0.207,1.416,27.649,-70.679,62.012
-0.413,0.359,1.605,19.165,-62.073,58.533
-0.372,0.404,1.714,14.343,-44.067,50.781
-0.343,0.300,1.682,8.728,-20.996,38.696
-0.397,0.115,1.411,-1.343,4.761,28.442
-0.494,-0.034,1.163,-13.855,25.940,21.484
-0.606,-0.125,0.880,-18.555,36.926,18.433
-0.680,-0.256,0.658,-21.362,39.307,15.503
-0.720,-0.453,0.595,-15.259,32.104,15.442
-0.741,-0.560,0.630,-16.235,24.963,22.034
-0.732,-0.559,0.746,-14.465,16.174,33.386
-0.702,-0.591,0.740,-8.484,14.160,44.067
-0.628,-0.522,0.877,-6.409,11.658,53.345
-0.569,-0.483,0.800,3.174,14.648,60.242
-0.566,-0.397,0.695,7.629,18.433,66.284
-0.512,-0.264,0.603,7.385,17.517,73.120
-0.506,-0.128,0.586,-4.150,13.733,76.538
-0.488,-0.024,0.658,-17.639,6.714,76.599
-0.429,-0.062,0.819,-27.283,-0.366,71.960
-0.384,-0.184,0.984,-28.870,-3.845,67.261
-0.377,-0.248,1.045,-25.635,-1.953,66.956
-0.369,-0.249,0.972,-16.174,1.465,69.641
-0.313,-0.217,0.967,-4.639,1.648,71.411
-0.233,-0.138,0.954,3.296,1.526,72.205
-0.131,-0.074,1.002,10.376,2.747,70.984
-0.089,-0.047,0.932,13.000,6.653,66.223
-0.074,-0.027,0.917,2.258,8.118,63.599
-0.058,-0.009,0.864,-5.249,10.986,59.448
-0.003,-0.080,0.955,-11.475,9.888,54.932
0.070,-0.079,0.997,-12.573,10.559,52.612
0.101,-0.089,1.034,-9.155,12.390,50.903
0.103,-0.039,0.981,-2.441,14.648,48.584
0.135,0.026,0.969,5.554,14.954,44.556
0.166,-0.002,1.032,12.146,12.573,36.987
0.185,-0.027,1.095,15.991,13.489,29.663
0.205,-0.003,1.125,15.930,18.066,24.170
0.198,0.025,1.128,12.207,23.560,17.578
0.184,-0.072,1.103,3.052,30.457,9.155
0.166,-0.158,1.039,-7.080,35.034,3.601
0.137,-0.132,1.016,-10.864,35.767,1.282
0.135,-0.259,1.066,-8.423,32.898,-3.052
0.178,-0.422,1.130,-1.038,30.701,-6.287
0.234,-0.350,1.174,6.287,30.823,-1.221
0.297,-0.231,1.187,11.658,32.166,5.188
0.364,-0.224,1.173,13.062,35.095,9.155
0.385,-0.202,1.093,9.155,39.551,13.306
0.402,-0.109,0.965,4.578,41.687,17.822
0.445,0.096,0.901,8.057,38.391,15.991
0.544,0.101,1.028,20.569,29.663,6.409
0.608,0.016,1.003,30.457,28.687,-3.052
0.647,0.089,0.986,27.222,28.870,-3.601
0.662,0.152,0.926,23.560,28.870,-4.883
0.715,0.092,0.854,27.954,28.015,-11.353
0.709,0.192,0.827,35.645,25.146,-15.503
0.719,0.354,0.729,37.659,25.146,-18.250
0.739,0.434,0.752,34.973,20.874,-29.907
0.669,0.405,0.626,25.757,20.325,-46.082
0.574,0.193,0.559,18.188,17.151,-62.195
0.509,-0.110,0.572,6.531,9.644,-74.707
0.458,-0.398,0.656,-0.244,1.160,-78.857
0.420,-0.592,0.775,-3.296,-5.798,-73.547
0.398,-0.619,0.892,-0.854,-11.292,-62.805
0.361,-0.709,0.945,4.395,-13.794,-54.626
0.321,-0.809,0.981,8.057,-14.282,-46.387
0.286,-0.793,1.012,6.470,-14.404,-34.729
0.280,-0.722,1.109,4.333,-14.709,-23.987
0.292,-0.620,1.191,3.906,-12.451,-17.578
0.305,-0.459,1.185,5.066,-7.446,-12.695
0.283,-0.341,1.177,1.953,-2.319,-11.414
0.265,-0.349,1.070,1.709,1.404,-11.169
0.242,-0.409,1.073,0.427,3.052,-10.071
0.248,-0.361,1.094,0.000,3.357,-5.371
0.266,-0.318,1.148,3.113,3.479,-1.160
0.254,-0.311,1.134,7.019,6.348,-0.061
0.215,-0.289,1.035,8.728,10.742,1.343
0.193,-0.268,0.964,6.409,13.184,1.526
0.165,-0.261,0.921,-0.122,13.184,0.793
0.124,-0.305,0.879,-7.996,12.268,0.061
0.084,-0.376,0.876,-12.756,9.583,-0.854
0.063,-0.449,0.907,-13.916,6.592,0.000
0.046,-0.482,0.928,-12.146,3.845,3.479
0.028,-0.469,0.916,-7.263,2.014,8.667
0.025,-0.425,0.914,-1.404,-0.488,13.611
0.044,-0.299,0.943,4.150,-2.808,18.066
0.067,-0.187,0.963,6.470,-3.723,19.226
0.068,-0.095,0.975,3.357,-3.235,17.456
0.053,-0.100,0.990,-1.953,-1.892,12.634
0.033,-0.163,0.994,-7.019,-0.488,7.812
0.016,-0.181,1.020,-10.376,0.610,5.432
0.018,-0.181,1.002,-8.240,2.075,4.211
0.017,-0.181,0.981,-5.188,2.808,2.747
0.005,-0.209,0.922,-3.235,3.723,1.953
0.000,-0.224,0.885,-1.587,2.869,1.648
0.003,-0.246,0.889,-0.244,0.793,1.709

0.840,-0.523,1.291,-30.762,-4.517,53.650
0.883,-0.492,1.332,-27.283,-2.930,58.228
0.922,-0.344,1.365,-23.499,-0.366,62.500
0.979,-0.144,1.347,-18.921,2.686,63.049
1.015,-0.022,1.282,-18.738,6.958,55.969
1.029,0.077,1.260,-25.818,9.033,46.387
1.020,0.103,1.118,-32.898,11.475,33.630
0.996,0.020,1.057,-37.415,8.850,19.592
0.952,-0.019,1.047,-40.710,3.235,8.911
0.886,0.022,0.996,-37.598,-2.319,1.587
0.816,0.078,0.967,-28.687,-8.301,-6.348
0.735,0.179,0.923,-19.836,-13.550,-15.015
0.661,0.253,0.969,-14.832,-18.433,-26.001
0.565,0.268,1.063,-12.207,-20.752,-40.283
0.437,0.248,1.119,-10.010,-15.747,-56.396
0.261,0.224,1.036,-6.409,-4.822,-71.533
0.007,0.311,0.811,1.160,7.263,-83.862
-0.268,0.402,0.538,13.611,15.076,-96.863
-0.525,0.511,0.214,29.968,18.250,-109.924
-0.828,0.750,-0.085,39.368,14.893,-121.033
-1.112,0.845,-0.391,38.086,5.310,-134.338
-1.417,0.777,-0.473,20.996,-13.367,-150.879
-1.686,0.673,-0.524,-2.686,-36.987,-161.316
-1.876,0.452,-0.284,-28.076,-64.697,-167.358
-2.014,0.207,0.134,-53.772,-89.355,-165.771
-2.077,0.018,0.562,-68.481,-102.112,-156.372
-2.087,-0.138,0.940,-74.036,-104.736,-142.517
-2.091,-0.114,1.150,-71.838,-98.694,-126.587
-2.051,-0.123,1.369,-63.354,-93.262,-116.394
-1.864,-0.536,1.583,-45.227,-88.440,-114.441
-1.559,-0.956,1.737,-22.034,-81.238,-103.638
-1.254,-1.246,1.810,11.902,-69.092,-78.796
-1.031,-1.322,1.696,54.993,-50.110,-45.105
-0.890,-1.225,1.533,97.778,-30.762,-9.644
-0.841,-0.995,1.222,129.456,-13.306,24.841
-0.811,-0.578,0.981,145.081,-3.296,56.580
-0.790,-0.116,0.866,145.142,-1.282,80.078
-0.743,0.338,0.853,130.615,-1.770,93.445
-0.727,0.665,0.767,106.934,-1.404,94.971
-0.615,0.791,0.843,78.186,-2.869,85.022
-0.538,0.773,0.849,50.415,-1.404,73.181
-0.481,0.690,0.819,22.278,3.662,60.486
-0.457,0.611,0.712,-4.211,8.667,49.683
-0.474,0.476,0.661,-23.987,11.047,40.039
-0.488,0.378,0.664,-36.133,9.216,32.410
-0.505,0.219,0.690,-42.175,7.141,25.818
-0.542,0.106,0.684,-45.593,6.165,22.949
-0.539,-0.003,0.715,-45.349,5.493,23.071
-0.547,-0.057,0.731,-41.809,3.784,25.879
-0.566,-0.036,0.759,-36.438,0.183,30.823
-0.592,-0.011,0.797,-29.236,-4.517,34.119
-0.629,-0.065,0.831,-21.362,-9.094,35.034
-0.653,-0.099,0.940,-15.259,-13.672,36.865
-0.664,-0.142,0.953,-4.944,-13.916,39.063
-0.626,-0.167,1.017,4.272,-12.817,40.894
-0.593,-0.159,1.047,10.132,-8.240,42.236
-0.566,-0.085,1.026,8.850,-2.869,44.128
-0.532,-0.059,0.932,3.601,2.747,42.847
-0.490,-0.144,0.920,-5.798,7.874,39.063
-0.496,-0.318,0.921,-9.766,12.573,35.950
-0.503,-0.454,0.925,-9.399,16.113,36.438
-0.493,-0.545,0.900,2.136,17.639,40.039
-0.463,-0.578,0.931,17.944,17.090,46.387
-0.456,-0.467,0.886,34.912,16.907,54.688
-0.441,-0.354,0.832,49.866,16.113,59.814
-0.386,-0.254,0.816,57.861,13.611,59.937
-0.310,-0.250,0.772,50.903,13.550,56.030
-0.229,-0.214,0.809,29.602,13.733,52.734
-0.190,-0.264,0.878,4.456,13.611,49.194
-0.166,-0.364,0.980,-12.268,15.076,42.480
-0.121,-0.440,1.008,-11.169,16.968,36.072
-0.054,-0.504,1.044,-2.625,18.860,31.189
0.000,-0.448,1.099,4.517,20.325,30.579
0.053,-0.397,1.115,7.568,23.804,29.663
0.100,-0.364,1.139,5.249,27.344,27.649
