aX,aY,aZ,gX,gY,gZ
0.891,-1.059,0.256,-22.888,-14.343,38.025
0.896,-0.934,0.267,-16.357,-11.230,41.748
0.896,-0.827,0.256,-10.315,-7.629,42.969
0.891,-0.756,0.237,-6.226,-4.089,41.382
0.883,-0.663,0.217,-3.418,-1.465,39.246
0.870,-0.609,0.213,-2.808,0.732,35.522
0.857,-0.607,0.234,-2.991,2.991,30.701
0.835,-0.620,0.194,-3.357,6.287,26.367
0.810,-0.627,0.175,-2.380,8.545,23.376
0.791,-0.591,0.153,0.061,9.216,21.667
0.772,-0.594,0.135,3.113,9.766,19.104
0.751,-0.608,0.102,6.775,9.521,16.174
0.731,-0.613,0.076,10.620,8.789,14.526
0.721,-0.579,0.100,12.329,7.141,13.672
0.715,-0.531,0.132,11.414,6.836,12.390
0.706,-0.489,0.145,8.484,8.789,9.460
0.698,-0.495,0.130,5.554,10.742,4.761
0.682,-0.537,0.065,3.723,12.756,0.183
0.667,-0.581,0.052,2.258,12.451,-2.808
0.656,-0.632,0.025,1.282,10.864,-4.272
0.651,-0.668,0.023,1.831,8.362,-4.211
0.647,-0.677,0.022,3.662,5.615,-2.869
0.644,-0.672,0.018,5.127,3.601,-1.709
0.650,-0.654,0.046,5.554,1.038,-0.366
0.652,-0.633,0.095,4.028,-0.122,0.183
0.656,-0.608,0.134,0.977,0.488,0.061
0.662,-0.597,0.133,-2.075,2.808,-0.977
0.660,-0.622,0.091,-4.944,4.822,-2.991
0.659,-0.658,0.052,-5.676,5.066,-5.066
0.656,-0.680,0.040,-4.395,3.479,-6.165

0.822,-1.708,0.083,31.738,33.447,14.771
0.762,-1.830,0.078,36.011,35.828,27.527
0.691,-1.875,0.030,39.185,39.001,44.861
0.630,-1.894,0.017,41.016,40.894,64.270
0.575,-1.873,-0.026,43.030,41.809,84.045
0.517,-1.845,-0.063,45.776,41.260,103.088
0.461,-1.817,-0.106,49.683,39.124,121.094
0.409,-1.752,-0.118,55.176,35.645,139.526
0.353,-1.678,-0.138,60.913,31.555,157.654
0.300,-1.579,-0.151,66.467,27.344,174.927
0.246,-1.470,-0.144,69.946,23.132,191.467
0.202,-1.383,-0.201,70.923,20.081,205.688
0.146,-1.333,-0.162,69.519,14.832,218.750
0.084,-1.275,-0.206,69.580,10.803,231.750
0.041,-1.166,-0.198,69.519,5.859,244.446
-0.028,-1.112,-0.191,68.848,-0.610,255.493
-0.074,-1.045,-0.156,66.833,-7.019,266.418
-0.137,-1.058,-0.100,66.589,-14.465,277.039
-0.256,-1.113,-0.065,70.496,-19.714,287.964
-0.356,-1.120,-0.065,77.820,-25.879,302.734
-0.461,-1.076,-0.007,87.463,-34.180,322.083
-0.604,-1.014,0.002,97.839,-41.199,341.492
-0.675,-0.776,0.081,103.760,-49.377,362.915
-0.743,-0.429,0.188,103.271,-57.190,382.080
-0.769,-0.203,0.194,97.290,-58.167,390.076
-0.792,-0.040,0.254,88.623,-60.730,390.930
-0.821,-0.017,0.273,85.938,-63.599,386.902
-0.872,-0.046,0.310,89.844,-65.796,382.629
-0.929,-0.018,0.362,98.938,-69.702,382.935
-0.964,0.109,0.438,108.154,-72.998,386.353
-0.975,0.262,0.466,115.784,-75.378,389.099
-0.971,0.499,0.529,121.643,-76.599,388.916
-0.932,0.704,0.529,125.916,-77.759,384.888
-0.906,0.859,0.463,129.211,-76.599,373.718
-0.871,0.956,0.482,131.897,-80.627,359.680
-0.847,0.953,0.493,135.071,-85.022,342.468
-0.806,0.960,0.606,135.864,-89.661,327.942
-0.774,1.019,0.696,132.324,-91.431,316.223
-0.765,1.020,0.730,129.639,-90.210,304.321
-0.732,1.068,0.757,130.676,-87.708,294.800
-0.687,1.144,0.832,132.996,-88.196,287.048
-0.630,1.263,0.863,137.939,-85.571,278.320
-0.555,1.434,0.938,142.212,-82.764,269.226
-0.463,1.602,0.995,141.235,-80.688,256.897
-0.382,1.739,1.040,134.888,-74.219,242.554
-0.307,1.835,1.002,125.000,-66.406,225.403
-0.229,1.957,0.997,114.685,-59.814,208.923
-0.135,2.074,1.036,102.478,-54.688,193.359
-0.056,2.256,1.078,85.205,-47.729,179.260
0.034,2.437,1.130,62.988,-39.001,164.001
0.123,2.702,1.203,40.955,-29.907,145.996
0.199,2.933,1.178,26.550,-18.066,122.986
0.245,3.031,1.153,19.287,-6.958,92.957
0.290,3.188,1.048,16.663,2.136,62.744
0.316,3.177,1.044,10.864,9.705,28.625
0.290,3.211,0.826,5.493,22.827,-2.563
0.274,3.171,0.788,0.854,24.170,-34.546
0.235,3.010,0.731,-3.723,27.100,-68.481
0.188,2.802,0.738,-7.629,27.893,-99.976
0.138,2.551,0.729,-13.000,29.907,-126.160
0.094,2.350,0.727,-19.836,32.593,-146.240
0.051,2.156,0.712,-26.489,35.461,-162.842
0.014,1.958,0.706,-33.569,38.208,-176.941
-0.007,1.789,0.728,-40.649,40.100,-187.927
-0.020,1.698,0.740,-46.082,43.213,-196.106
-0.030,1.626,0.740,-51.514,46.814,-204.590
-0.047,1.564,0.722,-57.129,50.964,-213.135
-0.077,1.463,0.705,-62.073,54.016,-222.351
-0.092,1.369,0.693,-65.308,55.725,-231.140
-0.132,1.202,0.668,-66.772,57.922,-238.831
-0.151,1.016,0.646,-69.031,59.631,-243.774
-0.146,0.943,0.621,-72.693,60.364,-242.432
-0.125,0.889,0.643,-74.707,59.998,-240.051
-0.110,0.854,0.607,-76.233,62.866,-238.892
-0.090,0.917,0.612,-80.078,65.552,-236.877
-0.082,0.902,0.592,-85.876,67.871,-238.647
-0.082,0.918,0.581,-90.698,70.435,-242.310
-0.095,0.891,0.544,-92.896,72.632,-248.291
-0.119,0.838,0.505,-93.079,73.792,-255.615
-0.137,0.758,0.454,-90.515,74.097,-263.367
-0.156,0.650,0.400,-84.534,71.838,-270.813
-0.166,0.513,0.350,-76.294,68.787,-276.672
-0.161,0.404,0.335,-68.970,64.575,-278.564
-0.142,0.281,0.340,-65.125,61.584,-277.832
-0.114,0.266,0.343,-64.819,60.486,-272.949
-0.080,0.295,0.353,-67.627,61.096,-268.433
-0.048,0.404,0.388,-72.449,62.622,-266.785
-0.062,0.434,0.330,-76.782,65.857,-271.057
-0.089,0.392,0.241,-77.942,67.749,-280.212
-0.120,0.318,0.168,-74.951,64.941,-289.673
-0.165,0.178,0.140,-69.763,59.326,-298.401
-0.182,0.085,0.125,-61.768,53.284,-303.406
-0.188,-0.024,0.163,-55.237,46.936,-305.054
-0.187,-0.144,0.145,-50.354,44.312,-304.687
-0.169,-0.096,0.174,-46.997,42.480,-300.659
-0.163,-0.006,0.197,-47.546,41.992,-297.729
-0.182,0.009,0.157,-52.063,45.044,-301.208
-0.224,-0.039,0.139,-59.509,46.265,-307.007
-0.242,-0.140,0.102,-64.270,46.021,-313.965
-0.290,-0.271,-0.031,-65.002,43.945,-318.359
-0.284,-0.460,-0.033,-62.866,36.194,-320.068
-0.281,-0.641,-0.123,-53.040,27.161,-318.787
-0.258,-0.894,-0.183,-44.678,19.775,-313.171
-0.237,-1.078,-0.176,-45.105,11.536,-301.270
-0.154,-1.067,-0.120,-55.664,6.165,-283.875
-0.116,-1.135,-0.084,-72.144,5.066,-270.508
-0.073,-1.199,-0.077,-89.111,6.042,-260.315
-0.063,-1.301,-0.074,-101.501,4.700,-251.770
0.013,-1.643,-0.178,-107.910,4.028,-244.751
-0.006,-1.811,-0.154,-103.882,-3.235,-227.234
0.084,-2.170,-0.148,-92.407,-15.503,-213.562
0.157,-2.214,0.049,-83.923,-24.109,-187.195
0.239,-2.132,0.108,-78.979,-24.719,-156.860
0.292,-2.099,0.151,-78.369,-22.278,-132.996
0.343,-2.121,0.125,-79.041,-19.409,-114.197
0.390,-2.112,0.128,-78.674,-18.616,-94.482
0.434,-2.058,0.166,-74.524,-19.653,-75.867
0.484,-2.021,0.260,-66.345,-22.888,-58.777
0.519,-1.997,0.316,-56.396,-22.827,-43.701

0.594,-1.832,0.370,-41.016,-17.334,-9.705
0.632,-1.694,0.397,-36.743,-13.672,5.249
0.659,-1.565,0.391,-35.400,-8.240,18.311
0.676,-1.436,0.351,-32.959,-3.174,29.175
0.693,-1.282,0.354,-27.893,-0.732,37.048
0.713,-1.125,0.370,-21.790,1.099,41.504
0.709,-1.017,0.359,-17.212,4.944,42.358
0.707,-0.931,0.358,-14.648,8.301,41.199
0.690,-0.927,0.312,-12.695,12.024,38.513
0.673,-0.922,0.260,-10.498,14.893,36.316
0.660,-0.887,0.207,-6.104,15.869,35.767
0.648,-0.825,0.188,-1.221,15.137,35.156
0.643,-0.763,0.201,0.732,14.160,34.058
0.635,-0.763,0.189,-0.061,14.709,32.104
0.628,-0.756,0.184,-1.587,15.198,30.334
0.622,-0.726,0.188,-1.892,15.198,29.114
0.611,-0.723,0.152,0.183,14.893,27.039
0.599,-0.735,0.110,3.296,13.306,25.085
0.595,-0.726,0.095,7.385,10.681,24.170
0.597,-0.679,0.095,11.047,7.324,23.315
0.596,-0.658,0.101,12.268,5.127,21.606
0.601,-0.633,0.134,11.475,3.479,19.592
0.601,-0.612,0.147,8.606,3.174,17.212
0.604,-0.630,0.155,5.188,3.784,13.977
0.606,-0.629,0.146,2.747,3.601,10.803
0.604,-0.661,0.127,2.258,2.930,7.935
0.600,-0.692,0.124,3.235,0.916,6.042
0.601,-0.737,0.146,5.371,-1.282,5.493
0.603,-0.733,0.188,7.446,-2.991,6.836
0.607,-0.742,0.202,7.996,-2.991,8.301
0.605,-0.719,0.189,7.935,-2.197,9.827
0.613,-0.651,0.210,7.324,-2.075,10.559
0.619,-0.622,0.202,5.493,-1.587,8.728
0.630,-0.591,0.240,4.089,-1.099,5.249
0.628,-0.656,0.219,1.709,0.000,0.610
0.624,-0.725,0.210,-0.305,1.465,-1.709
0.619,-0.759,0.183,-0.549,1.831,-1.404
0.619,-0.762,0.163,-0.183,1.587,-0.183
0.620,-0.745,0.169,0.427,0.488,1.282
0.619,-0.726,0.161,1.404,-0.427,1.953
0.615,-0.731,0.151,3.113,-0.671,1.343
0.613,-0.728,0.139,4.089,-1.099,0.549
0.621,-0.697,0.182,3.418,-1.709,0.061
0.626,-0.688,0.207,1.404,-1.587,-1.526
0.623,-0.733,0.177,0.305,-0.183,-4.089
0.618,-0.759,0.164,-0.244,0.366,-5.005
0.615,-0.795,0.144,-0.671,0.244,-5.249
0.610,-0.824,0.147,-0.122,-0.488,-4.517
0.607,-0.834,0.144,0.977,-0.793,-2.930
0.607,-0.825,0.139,1.831,-0.916,-0.977
0.608,-0.803,0.129,2.075,-1.038,0.671
0.607,-0.770,0.138,1.648,-1.404,1.648
0.607,-0.775,0.146,0.610,-1.770,1.099
0.610,-0.787,0.133,0.183,-1.465,0.366
0.612,-0.786,0.141,-0.244,-1.953,0.183
0.620,-0.767,0.161,-0.122,-2.502,0.122
0.625,-0.796,0.159,-0.061,-2.563,-0.793
0.629,-0.810,0.157,0.061,-2.380,-0.793
0.631,-0.821,0.159,0.854,-3.113,0.000
0.641,-0.832,0.184,1.648,-3.723,0.977
0.642,-0.812,0.177,0.977,-3.296,3.174
0.644,-0.793,0.193,0.427,-2.625,5.066
0.646,-0.750,0.203,-0.244,-2.014,5.615
0.642,-0.726,0.194,-0.427,-1.099,4.639
0.642,-0.735,0.207,0.061,-1.160,2.258
0.640,-0.763,0.203,1.526,-0.854,0.061
0.639,-0.788,0.201,3.113,-0.793,-1.282
0.634,-0.824,0.187,3.479,-0.610,-1.465
0.632,-0.838,0.214,3.357,-0.793,-0.671
0.630,-0.818,0.184,4.028,-0.244,0.793
0.630,-0.820,0.191,3.845,0.061,2.075
0.631,-0.795,0.193,2.869,0.427,3.235
0.631,-0.764,0.185,1.648,1.282,3.967
0.631,-0.756,0.173,2.075,1.770,3.174
0.640,-0.714,0.213,2.808,1.099,2.563
0.636,-0.761,0.194,2.869,1.831,0.610
0.631,-0.797,0.178,3.296,2.625,-0.366
0.629,-0.806,0.184,3.723,2.014,0.488
0.625,-0.787,0.187,4.333,1.770,1.587
0.620,-0.757,0.167,4.517,2.625,2.747
0.615,-0.768,0.171,4.089,2.197,2.258
0.607,-0.747,0.165,4.089,2.319,2.380
0.603,-0.725,0.182,4.395,1.770,1.709
0.602,-0.732,0.168,3.967,1.587,0.793
0.597,-0.757,0.144,4.089,1.770,-0.427
0.595,-0.766,0.156,4.639,0.671,-0.732
0.593,-0.787,0.165,4.578,-0.183,-0.610
0.589,-0.786,0.170,3.723,-0.244,0.244
0.590,-0.797,0.187,3.052,-0.610,1.099
0.587,-0.795,0.155,2.563,0.061,2.258
0.588,-0.774,0.157,2.075,0.122,3.662
0.591,-0.746,0.130,1.709,0.000,4.089
0.597,-0.753,0.134,1.892,-0.732,3.296
0.605,-0.750,0.152,2.502,-1.465,2.563
0.613,-0.747,0.161,3.113,-1.831,2.075
0.617,-0.772,0.171,3.113,-1.831,1.221
0.621,-0.777,0.177,2.686,-1.770,1.465
0.624,-0.773,0.172,2.380,-1.282,2.380
0.627,-0.751,0.171,1.221,-0.977,3.235
0.630,-0.731,0.175,0.244,-0.977,3.357
0.630,-0.744,0.150,0.244,-0.916,2.197
0.631,-0.771,0.160,1.099,-1.343,1.282
0.643,-0.750,0.214,2.075,-1.770,1.526
0.640,-0.713,0.156,3.784,-0.916,1.465
0.641,-0.771,0.195,2.869,-1.465,0.122
0.639,-0.780,0.175,2.502,-1.221,0.122
0.639,-0.799,0.175,2.625,-0.916,0.488
0.636,-0.788,0.178,2.197,-0.977,1.282
0.635,-0.766,0.180,1.343,-0.793,2.502
0.633,-0.752,0.178,0.854,-0.366,2.686
0.628,-0.767,0.161,0.916,-0.244,1.953
0.630,-0.751,0.171,1.526,-0.488,1.953
0.631,-0.745,0.179,2.136,-0.427,1.404
0.631,-0.771,0.170,2.625,-0.122,0.488
0.629,-0.784,0.163,2.930,-0.244,0.244
0.627,-0.785,0.159,2.563,-0.061,0.610
0.625,-0.792,0.173,2.258,-0.549,1.038
0.623,-0.787,0.168,2.258,-0.549,2.014
0.622,-0.784,0.169,1.648,-0.549,3.052

0.944,-1.400,0.501,12.878,19.287,-0.183
0.934,-1.496,0.511,14.709,28.992,6.592
0.905,-1.559,0.470,15.625,38.513,15.869
0.873,-1.570,0.495,16.296,46.509,26.001
0.820,-1.647,0.468,18.188,55.359,35.461
0.751,-1.766,0.453,20.386,62.439,45.227
0.666,-1.916,0.420,24.292,69.336,57.983
0.575,-2.035,0.392,28.748,74.829,74.707
0.478,-2.119,0.303,34.424,81.177,94.971
0.381,-2.111,0.179,41.870,84.900,117.737
0.295,-2.044,0.058,50.842,84.778,140.686
0.213,-2.002,-0.053,61.523,81.116,160.950
0.147,-1.899,-0.127,74.341,73.792,181.396
0.101,-1.720,-0.156,83.496,65.552,201.965
0.021,-1.656,-0.243,85.327,57.861,219.421
-0.042,-1.651,-0.241,85.999,48.096,235.474
-0.133,-1.650,-0.280,89.233,37.354,253.662
-0.224,-1.623,-0.267,97.534,25.085,274.475
-0.327,-1.549,-0.229,107.544,11.719,297.180
-0.444,-1.496,-0.181,117.065,-0.183,320.068
-0.556,-1.400,-0.192,124.390,-11.047,344.238
-0.730,-1.348,-0.094,130.920,-24.109,367.554
-0.864,-1.143,-0.113,139.648,-35.583,392.700
-1.012,-1.025,0.007,147.705,-51.208,417.847
-1.123,-0.895,0.070,152.588,-64.331,439.209
-1.267,-0.664,0.204,156.677,-77.637,462.097
-1.358,-0.500,0.358,156.921,-89.111,478.638
-1.419,-0.316,0.411,159.363,-94.604,490.112
-1.444,0.015,0.552,156.799,-100.464,498.535
-1.388,0.314,0.654,145.325,-102.478,498.840
-1.336,0.556,0.618,135.925,-97.534,489.990
-1.286,0.669,0.610,133.362,-95.276,472.961
-1.237,0.709,0.512,142.456,-95.337,449.463
-1.192,0.797,0.466,152.832,-99.854,426.270
-1.130,0.894,0.462,158.142,-107.910,404.358
-1.086,0.875,0.522,156.006,-116.333,380.371
-1.034,0.841,0.722,146.545,-124.207,362.000
-1.005,0.849,0.873,134.705,-124.146,348.083
-0.956,0.924,0.981,126.526,-118.225,337.585
-0.909,1.085,0.969,120.544,-108.032,327.698
-0.827,1.289,0.968,114.197,-99.243,315.796
-0.732,1.488,1.032,106.628,-94.116,301.086
-0.653,1.580,1.041,100.647,-87.158,281.311
-0.615,1.565,0.972,97.900,-79.407,260.254
-0.561,1.560,0.972,97.290,-76.172,244.080
-0.505,1.691,1.059,96.191,-75.684,232.422
-0.428,1.839,1.251,90.271,-74.829,220.337
-0.349,1.991,1.263,78.735,-62.378,207.581
-0.281,2.193,1.287,63.904,-47.913,194.763
-0.206,2.491,1.258,47.852,-33.264,181.885
-0.119,2.809,1.266,32.227,-19.897,164.612
-0.001,3.075,1.284,16.968,-7.385,141.235
-0.013,3.289,1.288,-0.122,5.554,110.107
0.021,3.307,1.011,-8.545,20.752,70.435
0.051,3.528,1.043,-5.615,28.870,40.955
0.041,3.484,0.829,0.488,35.767,1.038
0.018,3.386,0.756,2.380,38.635,-39.612
-0.021,3.145,0.677,-0.854,40.466,-77.698
-0.077,2.920,0.633,-9.033,41.626,-110.168
-0.132,2.639,0.595,-19.409,42.847,-137.329
-0.184,2.349,0.628,-29.968,41.687,-159.607
-0.208,2.104,0.678,-39.795,41.504,-175.537
-0.218,1.972,0.692,-46.570,43.091,-186.462
-0.221,1.859,0.667,-50.903,45.227,-196.533
-0.221,1.822,0.715,-50.415,44.922,-206.970
-0.227,1.689,0.722,-47.302,46.387,-220.398
-0.225,1.586,0.756,-46.570,47.852,-232.727
-0.250,1.395,0.744,-48.584,51.575,-243.103
-0.273,1.205,0.708,-52.612,55.359,-250.488
-0.289,1.043,0.734,-56.335,56.458,-252.197
-0.263,0.909,0.761,-60.547,58.594,-250.916
-0.240,0.890,0.767,-64.636,62.317,-246.521
-0.211,0.958,0.737,-66.467,68.359,-242.310
-0.196,1.017,0.725,-69.702,71.838,-242.859
-0.211,0.995,0.646,-73.425,76.660,-247.986
-0.232,0.956,0.616,-77.148,78.613,-254.761
-0.261,0.846,0.602,-78.064,78.369,-262.634
-0.284,0.694,0.617,-76.233,77.881,-269.592
-0.289,0.601,0.614,-71.777,78.186,-272.888
-0.282,0.554,0.584,-65.430,79.285,-273.865
-0.266,0.569,0.597,-59.021,80.200,-274.597
-0.258,0.541,0.582,-54.871,83.130,-276.733
-0.255,0.507,0.543,-52.673,87.708,-279.846
-0.265,0.436,0.444,-52.429,91.064,-283.508
-0.273,0.409,0.375,-53.162,92.468,-285.095
-0.253,0.392,0.348,-51.697,90.332,-286.926
-0.262,0.322,0.241,-49.927,89.722,-289.490
-0.248,0.287,0.297,-49.988,84.290,-291.382
-0.233,0.304,0.299,-49.011,81.726,-291.870
-0.243,0.225,0.270,-49.133,82.153,-295.105
-0.250,0.184,0.267,-49.683,81.360,-297.607
-0.243,0.181,0.271,-48.889,80.566,-298.767
-0.242,0.181,0.213,-47.119,81.421,-301.208
-0.278,0.101,0.196,-44.861,80.322,-306.152
-0.289,0.017,0.053,-39.551,79.712,-310.974
-0.305,-0.041,-0.027,-36.804,75.684,-312.561
-0.276,-0.087,0.010,-34.607,67.017,-314.392
-0.272,-0.085,-0.016,-32.654,62.073,-315.125
-0.292,-0.201,-0.044,-33.691,58.716,-319.946
-0.292,-0.329,-0.077,-36.987,56.152,-323.730
-0.326,-0.536,-0.116,-42.908,54.382,-325.928
-0.323,-0.739,-0.156,-52.307,52.368,-324.219
-0.314,-0.935,-0.159,-62.622,49.133,-317.017
-0.306,-1.132,-0.279,-68.115,45.044,-306.458
-0.257,-1.313,-0.353,-70.313,38.147,-293.640
-0.226,-1.415,-0.383,-70.801,27.832,-278.687
-0.188,-1.658,-0.441,-73.730,19.348,-266.663
-0.145,-1.869,-0.454,-83.618,12.512,-252.380
-0.136,-2.101,-0.547,-95.398,7.690,-235.291
0.010,-2.384,-0.579,-107.117,0.732,-212.585
0.018,-2.371,-0.527,-105.042,-9.460,-182.007
0.132,-2.572,-0.460,-99.487,-23.743,-162.476
0.214,-2.613,-0.339,-96.191,-32.104,-134.399
0.323,-2.521,-0.189,-92.407,-39.185,-100.952
0.390,-2.433,-0.089,-86.914,-41.748,-72.388
0.467,-2.288,0.033,-81.238,-43.518,-47.119
0.539,-2.128,0.146,-74.646,-44.434,-24.597
0.607,-1.981,0.268,-66.895,-44.067,-6.836
0.671,-1.834,0.380,-57.373,-42.297,6.836

0.751,-1.604,0.497,-37.170,-32.837,29.236
0.772,-1.489,0.487,-28.137,-25.940,39.124
0.795,-1.349,0.511,-21.484,-19.714,48.584
0.805,-1.173,0.535,-15.381,-12.817,55.786
0.810,-1.014,0.546,-11.292,-5.249,59.265
0.802,-0.878,0.484,-10.254,3.906,59.448
0.786,-0.774,0.411,-10.498,11.841,56.824
0.766,-0.740,0.336,-10.742,18.250,51.758
0.741,-0.730,0.265,-9.094,21.729,46.448
0.709,-0.725,0.190,-4.333,23.254,41.687
0.685,-0.708,0.148,2.197,22.095,37.720
0.662,-0.686,0.108,9.033,20.142,35.278
0.640,-0.661,0.091,13.733,18.127,32.959
0.621,-0.656,0.072,15.320,16.296,30.762
0.605,-0.634,0.067,14.526,15.442,29.297
0.592,-0.604,0.067,11.719,15.259,27.710
0.576,-0.617,0.044,7.446,15.564,25.452
0.567,-0.618,0.012,3.418,15.747,23.376
0.566,-0.615,-0.014,1.709,13.916,22.095
0.573,-0.619,-0.025,1.831,10.681,20.386
0.578,-0.631,-0.032,3.601,6.653,18.860
0.588,-0.612,0.002,5.859,2.563,18.005
0.603,-0.596,0.026,8.179,-0.916,16.907
0.624,-0.537,0.063,9.583,-3.174,15.076
0.628,-0.579,0.101,8.118,-4.272,11.414
0.629,-0.658,0.105,4.639,-3.906,8.179
0.636,-0.718,0.130,1.221,-4.028,8.667
0.643,-0.708,0.125,-1.343,-3.174,11.597
0.652,-0.692,0.119,-3.662,-2.747,14.587
0.665,-0.661,0.121,-4.700,-3.113,16.418
0.681,-0.615,0.133,-4.272,-3.845,16.907
0.696,-0.582,0.162,-2.380,-5.127,14.832
0.706,-0.566,0.187,-0.427,-5.310,11.230
0.708,-0.569,0.162,0.793,-4.211,6.775
0.709,-0.601,0.166,1.709,-3.845,2.075
0.708,-0.622,0.167,1.770,-3.296,-0.183
0.712,-0.639,0.185,0.488,-2.808,-1.587
0.708,-0.704,0.188,-1.953,-1.770,-2.747
0.710,-0.726,0.168,-3.052,-0.549,-2.197
0.706,-0.727,0.168,-3.601,0.427,-0.732
0.703,-0.718,0.158,-4.456,1.587,0.122
0.697,-0.703,0.125,-4.272,2.441,0.732
0.694,-0.705,0.109,-2.625,2.014,0.061
0.690,-0.703,0.090,-0.183,0.488,-1.038
0.689,-0.735,0.111,2.380,-1.343,-2.686
0.682,-0.750,0.112,4.150,-1.892,-3.174
0.684,-0.744,0.153,3.540,-2.319,-2.869
0.680,-0.787,0.158,1.465,-1.587,-2.869
0.682,-0.806,0.134,-0.427,0.366,-1.709
0.684,-0.804,0.125,-2.075,1.587,-0.183
0.686,-0.776,0.102,-2.930,2.441,1.770
0.684,-0.759,0.087,-3.052,2.686,2.563
0.682,-0.763,0.066,-2.014,1.831,2.502
0.683,-0.761,0.080,-0.610,0.061,3.052
0.681,-0.749,0.093,1.038,-1.282,3.540
0.684,-0.743,0.126,2.258,-2.502,3.784
0.683,-0.750,0.119,2.869,-2.319,3.540
0.683,-0.747,0.127,2.808,-1.831,3.967
0.686,-0.731,0.120,2.197,-1.404,4.944
0.691,-0.702,0.139,0.671,-1.221,5.432
0.696,-0.680,0.140,-1.099,-0.366,4.883
0.696,-0.690,0.130,-2.258,0.366,3.418
0.695,-0.708,0.122,-2.502,1.221,2.441
0.688,-0.710,0.097,-2.136,1.282,2.319
0.686,-0.719,0.104,-1.404,0.488,2.319
0.684,-0.701,0.100,0.061,-0.793,2.319
0.684,-0.702,0.118,1.953,-2.136,1.587
0.677,-0.725,0.120,3.723,-2.747,0.793
0.677,-0.724,0.138,4.272,-2.930,0.732
0.680,-0.688,0.174,3.601,-2.747,1.038
0.681,-0.695,0.174,2.014,-1.282,0.061
0.678,-0.733,0.151,1.099,0.244,-1.221
0.675,-0.734,0.134,0.549,0.732,-1.099
0.680,-0.761,0.157,-0.427,0.427,-0.732
0.677,-0.743,0.129,-0.854,1.526,0.244
0.677,-0.740,0.110,-0.427,1.648,0.854
0.677,-0.730,0.105,0.244,0.793,1.404
0.679,-0.707,0.087,1.648,0.000,1.709
0.683,-0.711,0.106,3.113,-1.160,0.977
0.682,-0.698,0.124,4.150,-1.831,0.427
0.680,-0.710,0.122,4.028,-1.587,-0.183
0.676,-0.740,0.144,2.747,-1.526,-0.671
0.677,-0.733,0.156,0.977,-0.854,-0.244
0.675,-0.739,0.142,-0.183,0.000,0.305
0.672,-0.730,0.118,-0.488,0.977,0.793
0.669,-0.717,0.086,0.183,0.732,1.099
0.671,-0.710,0.107,1.282,-0.793,0.671
0.672,-0.707,0.108,2.808,-1.709,0.244
0.669,-0.743,0.116,2.625,-2.014,-0.671
0.667,-0.748,0.131,2.197,-2.319,-0.488
0.668,-0.741,0.136,1.709,-2.014,0.427
0.669,-0.732,0.127,0.427,-1.465,1.038
0.670,-0.722,0.117,-0.610,-0.916,1.648
0.676,-0.714,0.107,-0.366,-1.038,1.648
0.681,-0.689,0.101,0.305,-1.282,1.343
0.683,-0.686,0.118,0.549,-2.319,0.488
0.683,-0.707,0.124,0.366,-2.747,-0.854
0.686,-0.728,0.146,1.465,-3.540,-1.587
0.686,-0.743,0.149,2.258,-3.540,-1.526
0.683,-0.747,0.152,2.380,-3.052,-0.916
0.682,-0.752,0.151,2.502,-2.808,-0.305
0.681,-0.745,0.140,2.441,-2.197,0.366
0.678,-0.748,0.138,1.648,-1.831,0.916
0.679,-0.718,0.125,0.916,-1.404,1.709
0.685,-0.702,0.146,0.793,-1.770,1.648
0.684,-0.714,0.133,0.854,-1.709,0.732
0.686,-0.723,0.130,1.160,-1.770,0.061
0.690,-0.715,0.155,1.831,-2.747,0.061
0.687,-0.725,0.143,2.502,-2.502,-0.244
0.691,-0.743,0.142,2.686,-2.441,-0.488
0.691,-0.724,0.158,2.197,-2.686,0.183
0.692,-0.723,0.169,1.709,-2.136,0.366
0.689,-0.735,0.156,1.343,-1.160,0.366
0.685,-0.742,0.145,0.977,-0.671,1.038
0.682,-0.737,0.145,0.488,-0.732,2.014
0.695,-0.687,0.147,0.488,-0.549,3.174
0.691,-0.728,0.125,1.587,-0.366,2.258
0.689,-0.701,0.130,2.197,-0.427,2.136
0.690,-0.702,0.133,2.014,-0.793,1.831

1.001,-1.328,0.323,16.724,22.522,4.272
0.988,-1.433,0.310,16.052,28.870,10.132
0.971,-1.506,0.397,15.930,33.813,18.250
0.939,-1.587,0.415,15.869,41.504,27.283
0.895,-1.630,0.418,16.907,50.110,38.147
0.836,-1.711,0.394,19.775,57.983,48.523
0.762,-1.796,0.359,24.780,64.636,60.425
0.681,-1.890,0.279,31.738,70.007,74.036
0.591,-1.953,0.196,40.710,73.059,89.783
0.511,-1.940,0.113,49.927,73.364,109.192
0.427,-1.920,0.042,57.312,72.266,128.845
0.341,-1.915,-0.054,65.369,69.458,148.193
0.249,-1.878,-0.155,73.547,65.369,168.884
0.154,-1.845,-0.241,81.360,58.167,190.308
0.048,-1.829,-0.314,88.257,50.232,211.731
-0.076,-1.852,-0.442,93.872,40.710,234.314
-0.203,-1.820,-0.500,96.985,26.978,260.010
-0.316,-1.728,-0.480,97.900,10.193,289.551
-0.441,-1.555,-0.416,99.060,-5.310,319.641
-0.563,-1.403,-0.363,101.135,-19.714,346.558
-0.691,-1.244,-0.355,107.727,-33.875,371.094
-0.801,-1.080,-0.209,110.962,-50.293,391.418
