aX,aY,aZ,gX,gY,gZ
-0.204,-0.647,1.109,-26.550,-101.135,34.607
-0.260,-0.659,1.036,-23.376,-96.375,41.260
-0.326,-0.643,0.984,-22.034,-93.750,48.584
-0.385,-0.571,1.091,-22.217,-96.191,56.580
-0.384,-0.547,1.138,-26.062,-98.145,64.880
-0.380,-0.575,1.469,-23.499,-100.037,73.486
-0.374,-0.578,1.648,-16.174,-95.093,82.031
-0.396,-0.534,1.746,-6.287,-85.754,92.163
-0.429,-0.396,1.739,5.371,-74.768,101.624
-0.427,-0.345,1.759,17.273,-65.674,107.727
-0.484,-0.318,1.772,31.860,-56.519,110.962
-0.504,-0.256,1.701,38.696,-46.448,113.037
-0.511,-0.268,1.798,36.987,-36.011,113.159
-0.520,-0.230,1.726,26.917,-28.931,113.831
-0.526,-0.174,1.815,16.113,-23.193,115.906
-0.533,-0.161,1.737,11.902,-14.893,116.455
-0.536,-0.116,1.740,9.888,-9.705,118.591
-0.518,-0.065,1.779,8.972,-5.554,121.277
-0.490,0.061,1.845,12.085,-1.282,124.939
-0.457,0.187,1.827,22.095,4.822,127.136
-0.422,0.362,1.811,33.264,11.108,127.625
-0.413,0.619,1.740,41.565,17.334,126.404
-0.379,0.802,1.580,44.861,23.743,119.385
-0.333,0.851,1.535,37.231,25.879,107.971
-0.241,0.765,1.498,27.527,28.503,95.886
-0.202,0.674,1.450,24.963,31.921,86.487
-0.187,0.639,1.308,32.227,36.438,79.590
-0.180,0.636,1.161,44.128,37.170,74.768
-0.162,0.692,1.069,56.885,34.241,70.251
-0.136,0.823,1.066,66.589,29.236,64.331
-0.118,0.844,1.052,67.139,27.283,54.016
-0.095,0.820,0.977,57.861,28.381,40.955
-0.126,0.625,0.850,40.466,30.212,26.062
-0.142,0.379,0.801,25.208,28.381,13.489
-0.166,0.165,0.795,17.090,23.987,5.737
-0.185,0.030,0.799,15.076,18.799,2.747
-0.196,-0.036,0.832,18.555,13.245,2.197
-0.205,0.000,0.868,24.841,8.545,2.930
-0.208,0.107,0.913,28.687,5.005,2.380
-0.196,0.111,0.933,24.475,3.967,-1.587

-0.365,-1.473,1.302,-48.889,-68.176,51.636
-0.460,-1.473,1.415,-43.457,-66.772,73.181
-0.534,-1.444,1.508,-28.625,-65.491,93.506
-0.589,-1.302,1.650,-15.564,-65.857,113.403
-0.620,-1.175,1.822,-8.179,-64.209,129.456
-0.668,-0.986,2.063,-7.324,-59.814,142.944
-0.699,-0.802,2.219,-6.226,-48.889,152.405
-0.743,-0.652,2.287,-9.460,-33.691,158.020
-0.803,-0.541,2.297,-16.418,-17.578,161.316
-0.867,-0.501,2.247,-24.536,-2.563,164.124
-0.931,-0.457,2.245,-33.325,8.850,167.236
-0.957,-0.321,2.209,-40.588,20.447,171.936
-0.963,-0.114,2.162,-48.035,31.799,175.293
-0.941,0.078,2.106,-55.054,43.152,174.377
-0.900,0.224,2.065,-63.965,54.749,169.800
-0.874,0.347,2.031,-74.158,68.115,163.147
-0.853,0.412,1.927,-81.726,82.947,154.297
-0.823,0.486,1.795,-86.121,96.558,145.569
-0.788,0.562,1.667,-88.440,107.117,137.085
-0.743,0.641,1.538,-86.914,115.051,128.357
-0.709,0.739,1.351,-82.581,121.277,119.202
-0.664,0.853,1.152,-77.148,123.962,109.009
-0.593,0.884,1.055,-74.219,122.314,96.680
-0.518,0.902,1.043,-71.533,119.446,84.778
-0.451,0.957,1.023,-67.444,119.446,73.364
-0.408,1.058,0.965,-61.340,121.704,61.584
-0.377,1.252,0.878,-54.565,124.512,48.279
-0.347,1.447,0.799,-51.025,126.160,32.227
-0.318,1.590,0.745,-51.208,127.380,11.902
-0.320,1.584,0.664,-52.124,128.845,-11.353
-0.343,1.505,0.574,-52.490,129.578,-34.973
-0.376,1.391,0.485,-49.683,128.418,-56.274
-0.399,1.267,0.409,-44.617,125.000,-74.524
-0.427,1.176,0.316,-35.950,120.850,-89.050
-0.449,1.132,0.189,-27.039,116.089,-101.257
-0.448,1.153,0.125,-22.522,108.826,-112.366
-0.437,1.210,0.112,-23.010,101.013,-123.901
-0.431,1.176,0.097,-30.273,95.032,-137.390
-0.447,1.025,0.146,-43.884,88.989,-152.710
-0.462,0.777,0.161,-52.307,84.045,-167.236
-0.470,0.605,0.057,-49.194,80.444,-177.185
-0.446,0.474,-0.016,-43.823,73.242,-182.434
-0.420,0.416,-0.071,-36.133,63.416,-184.448
-0.396,0.344,-0.091,-30.029,51.880,-185.181
-0.374,0.289,-0.083,-24.475,39.795,-186.157
-0.324,0.229,-0.063,-19.958,29.419,-187.866
-0.273,0.158,0.048,-24.109,21.118,-189.270
-0.250,0.071,0.084,-32.593,16.846,-190.613
-0.212,-0.012,0.041,-38.635,14.832,-192.078
-0.184,-0.142,-0.041,-41.199,10.315,-193.237
-0.148,-0.288,-0.032,-43.945,2.197,-192.322
-0.111,-0.411,-0.020,-43.335,-7.446,-188.843
-0.084,-0.505,-0.012,-40.710,-17.944,-182.373
-0.064,-0.565,0.030,-37.598,-29.724,-173.523
-0.029,-0.625,0.147,-33.875,-42.175,-163.757
0.010,-0.620,0.273,-27.588,-51.025,-153.931
0.055,-0.574,0.339,-22.766,-55.542,-145.203
0.084,-0.431,0.346,-20.203,-56.763,-137.756
0.099,-0.406,0.335,-24.841,-57.251,-135.071
0.093,-0.464,0.317,-33.813,-57.922,-134.888
0.091,-0.613,0.334,-43.030,-60.547,-133.301
0.086,-0.764,0.356,-48.401,-64.758,-127.747
0.079,-0.948,0.369,-46.692,-70.068,-118.774
0.082,-1.008,0.383,-36.865,-76.233,-104.797
0.100,-0.996,0.384,-22.888,-83.435,-88.806
0.122,-0.891,0.410,-12.268,-89.783,-73.547
0.135,-0.801,0.488,-8.545,-95.642,-60.791
0.125,-0.739,0.537,-9.583,-98.755,-51.575
0.075,-0.708,0.537,-11.292,-99.792,-44.739
0.031,-0.710,0.559,-13.611,-102.173,-39.185
0.018,-0.764,0.689,-18.494,-106.262,-33.325
0.006,-0.834,0.775,-20.935,-108.093,-26.428
0.004,-0.926,0.874,-19.958,-109.009,-17.273
-0.006,-0.975,0.952,-15.991,-109.070,-5.981
-0.014,-0.984,1.051,-10.498,-108.765,6.775
-0.032,-0.925,1.127,-2.441,-106.812,20.203
-0.071,-0.875,1.139,5.859,-102.783,31.677
-0.124,-0.801,1.153,10.437,-99.548,40.833
-0.160,-0.730,1.225,13.550,-97.900,48.157
-0.187,-0.665,1.280,13.000,-94.666,53.833
-0.165,-0.749,1.378,14.221,-93.018,57.129
-0.153,-0.847,1.425,12.756,-87.769,61.462
-0.156,-0.892,1.481,8.728,-81.421,69.885
-0.170,-0.872,1.508,8.667,-74.158,79.834
-0.182,-0.863,1.514,14.282,-67.871,89.600
-0.211,-0.781,1.554,22.949,-62.439,99.854
-0.295,-0.598,1.570,32.776,-57.495,109.558
-0.292,-0.529,1.492,46.753,-52.490,115.540
-0.328,-0.518,1.475,47.607,-47.791,117.676
-0.300,-0.492,1.494,39.917,-49.866,119.812
-0.296,-0.419,1.628,28.992,-47.852,123.047
-0.298,-0.367,1.573,21.423,-41.321,124.268
-0.318,-0.298,1.522,15.930,-34.180,125.305
-0.334,-0.210,1.577,6.775,-30.762,127.258
-0.367,-0.028,1.579,0.916,-24.963,129.639
-0.405,0.159,1.566,2.869,-19.775,127.869
-0.422,0.292,1.506,9.827,-15.808,122.437
-0.430,0.366,1.509,13.733,-13.733,115.662
-0.412,0.395,1.509,16.418,-10.986,109.070
-0.408,0.450,1.485,17.700,-7.141,103.516
-0.399,0.489,1.489,17.273,-4.333,98.267
-0.406,0.533,1.469,17.700,-1.221,93.445
-0.352,0.585,1.433,21.057,2.136,88.257
-0.390,0.698,1.379,24.841,5.859,82.214
-0.388,0.768,1.297,27.893,9.644,73.792
-0.365,0.782,1.247,28.015,9.399,65.430
-0.321,0.805,1.245,26.428,8.179,56.702
-0.271,0.797,1.261,23.437,7.080,47.424
-0.237,0.752,1.266,19.958,8.667,37.537
-0.226,0.709,1.215,18.860,11.536,28.198
-0.215,0.670,1.162,18.921,13.916,18.372
-0.194,0.571,1.119,19.592,14.893,8.484
-0.194,0.447,1.105,17.334,16.113,-0.916
-0.212,0.271,1.022,13.672,18.311,-8.667
-0.236,0.117,0.936,11.414,18.921,-14.282
-0.245,-0.024,0.912,10.925,16.846,-17.761
-0.257,-0.139,0.885,12.268,14.648,-19.409
-0.236,-0.208,0.916,14.648,11.841,-19.043
-0.239,-0.197,0.914,14.526,11.047,-17.883

-0.257,-1.278,1.185,-30.640,-66.833,29.724
-0.317,-1.234,1.305,-28.625,-66.284,44.617
-0.382,-1.205,1.432,-27.832,-63.904,57.800
-0.461,-1.222,1.482,-28.259,-59.204,68.970
-0.536,-1.255,1.538,-28.931,-54.993,80.994
-0.589,-1.288,1.637,-28.687,-51.758,93.994
-0.633,-1.280,1.714,-24.231,-47.974,108.459
-0.676,-1.151,1.711,-16.968,-42.114,123.657
-0.708,-0.959,1.669,-12.451,-35.950,137.390
-0.732,-0.728,1.697,-13.489,-31.677,148.071
-0.734,-0.520,1.744,-18.494,-25.818,153.625
-0.742,-0.362,1.768,-26.062,-17.395,154.907
-0.752,-0.286,1.792,-39.429,-7.202,153.564
-0.772,-0.299,1.826,-55.176,3.357,151.672
-0.810,-0.285,1.833,-67.871,15.381,151.062
-0.823,-0.242,1.822,-75.012,27.405,151.794
-0.840,-0.182,1.777,-77.515,39.124,152.039
-0.855,-0.111,1.691,-75.684,50.171,152.100
-0.855,-0.013,1.600,-73.853,58.838,151.428
-0.842,0.137,1.527,-74.524,65.491,150.513
-0.822,0.322,1.499,-76.782,71.045,147.766
-0.767,0.484,1.476,-82.581,76.111,141.663
-0.735,0.607,1.445,-90.271,82.458,132.324
-0.678,0.662,1.432,-99.609,89.905,120.972
-0.627,0.731,1.423,-105.774,97.168,109.741
-0.573,0.748,1.408,-106.567,105.225,97.168
-0.547,0.736,1.319,-100.403,113.464,84.473
-0.509,0.799,1.205,-89.844,119.873,74.158
-0.484,0.918,1.064,-78.613,122.681,64.270
-0.469,1.033,0.910,-69.092,122.864,53.101
-0.432,1.142,0.864,-63.293,118.286,39.856
-0.363,1.319,0.925,-58.350,111.877,26.428
-0.295,1.527,0.956,-50.232,108.459,10.193
-0.237,1.608,1.023,-45.105,108.215,-9.888
-0.230,1.602,0.993,-44.067,112.366,-31.982
-0.253,1.555,0.931,-43.030,117.676,-52.551
-0.300,1.558,0.830,-39.124,122.009,-71.655
-0.347,1.612,0.662,-32.532,124.268,-90.637
-0.391,1.642,0.488,-27.161,124.207,-111.450
-0.436,1.634,0.312,-28.381,120.789,-132.324
-0.466,1.560,0.262,-35.034,113.037,-153.076
-0.496,1.422,0.167,-40.344,103.821,-173.157
-0.505,1.213,0.029,-42.603,93.689,-190.613
-0.556,1.020,-0.027,-47.424,81.177,-203.125
-0.560,0.784,0.016,-48.767,66.589,-211.304
-0.525,0.564,0.051,-40.894,55.176,-215.881
-0.499,0.488,0.091,-27.710,47.058,-215.332
-0.475,0.480,0.008,-11.536,41.748,-214.783
-0.440,0.591,-0.010,-1.892,35.950,-215.149
-0.426,0.701,-0.029,-5.493,30.090,-219.360
-0.451,0.719,-0.010,-20.874,25.269,-227.539
-0.487,0.537,-0.056,-38.269,20.752,-239.563
-0.513,0.267,-0.093,-52.368,14.404,-249.817
-0.496,-0.165,-0.020,-62.866,5.066,-255.188
-0.465,-0.527,0.021,-67.566,-3.296,-251.099
-0.419,-0.697,0.022,-59.814,-11.475,-237.183
-0.370,-0.705,-0.008,-39.551,-21.484,-221.558
-0.296,-0.677,0.041,-20.020,-33.386,-206.726
-0.213,-0.542,0.186,-7.874,-44.189,-192.627
-0.154,-0.364,0.341,-5.981,-50.415,-181.824
-0.136,-0.265,0.458,-11.658,-51.147,-178.589
-0.143,-0.399,0.494,-22.949,-47.363,-181.213
-0.166,-0.588,0.470,-35.889,-42.725,-181.702
-0.184,-0.840,0.419,-43.579,-40.466,-177.856
-0.195,-1.066,0.340,-41.748,-41.809,-169.128
-0.185,-1.190,0.280,-33.752,-46.875,-154.053
-0.146,-1.222,0.340,-22.644,-56.763,-135.986
-0.098,-1.070,0.411,-9.827,-65.674,-117.310
-0.063,-0.907,0.446,-1.831,-71.472,-102.844
-0.039,-0.792,0.489,-3.479,-75.256,-93.994
-0.030,-0.744,0.538,-11.597,-77.271,-88.623
-0.043,-0.859,0.558,-26.001,-76.782,-85.388
-0.060,-0.977,0.612,-39.612,-76.843,-79.102
-0.074,-1.065,0.636,-42.908,-78.064,-68.787
-0.078,-1.104,0.615,-36.804,-79.712,-56.152
-0.060,-1.114,0.631,-27.649,-83.557,-42.542
-0.037,-1.007,0.688,-18.982,-88.562,-28.320
-0.035,-0.881,0.677,-10.864,-91.309,-16.357
-0.044,-0.775,0.729,-8.179,-94.788,-8.606
-0.048,-0.735,0.829,-11.963,-97.656,-4.150
-0.065,-0.783,0.890,-20.508,-96.069,-1.587
-0.107,-0.862,0.868,-30.945,-91.553,1.953
-0.161,-0.958,0.734,-35.828,-87.097,8.423
-0.203,-1.103,0.662,-36.072,-88.501,17.456
-0.257,-1.098,0.692,-34.729,-94.360,32.104
-0.278,-1.072,0.694,-28.503,-101.379,48.645
-0.312,-1.066,0.853,-17.822,-109.863,64.026
-0.349,-1.016,1.005,-6.531,-116.638,79.285
-0.392,-0.977,1.153,2.014,-120.483,92.957
-0.417,-0.935,1.254,10.437,-121.887,105.286
-0.451,-0.848,1.366,17.212,-119.995,115.295
-0.477,-0.734,1.349,21.118,-112.732,123.108
-0.547,-0.686,1.331,21.484,-105.591,127.686
-0.641,-0.750,1.314,12.817,-98.633,131.531
-0.677,-0.711,1.607,-2.869,-93.628,138.245
-0.676,-0.544,1.781,-12.878,-90.515,146.179
-0.693,-0.345,1.916,-14.587,-81.787,151.733
-0.717,-0.200,1.908,-12.207,-70.129,151.733
-0.724,-0.085,1.950,-14.526,-59.265,151.001
-0.739,0.070,1.999,-18.738,-48.645,149.902
-0.730,0.121,2.036,-22.339,-38.147,146.301
-0.726,0.138,2.040,-25.818,-26.489,143.005
-0.705,0.238,2.005,-26.611,-15.015,142.883
-0.681,0.377,1.969,-22.583,-5.371,142.151
-0.644,0.553,1.911,-13.245,3.723,138.977
-0.567,0.656,1.827,0.793,11.230,132.751
-0.527,0.770,1.739,11.841,18.921,126.038
-0.480,0.899,1.578,24.719,25.757,118.469
-0.414,0.940,1.454,33.081,29.236,108.276
-0.376,0.907,1.357,32.776,30.945,97.900
-0.336,0.904,1.283,24.841,32.654,89.233
-0.287,0.914,1.195,22.522,32.654,81.787
-0.262,0.873,1.147,24.109,30.762,72.998
-0.225,0.880,1.111,28.564,28.503,64.758
-0.207,0.961,1.110,34.302,25.818,57.251
-0.206,0.949,1.026,37.964,25.146,45.593
-0.213,0.872,0.952,36.987,24.231,32.593
-0.227,0.743,0.905,27.527,21.606,20.386
-0.240,0.559,0.895,18.372,19.043,9.705

-0.324,-1.264,1.307,-27.649,-46.326,56.580
-0.388,-1.299,1.367,-23.926,-43.335,70.679
-0.436,-1.273,1.484,-21.362,-41.992,86.609
-0.481,-1.236,1.576,-17.090,-40.039,102.173
-0.520,-1.221,1.665,-12.146,-37.781,116.760
-0.554,-1.169,1.791,-5.798,-36.377,131.958
-0.619,-1.095,1.900,1.038,-32.776,146.790
-0.697,-0.940,1.977,11.169,-28.137,160.828
-0.750,-0.747,2.027,18.860,-22.522,172.424
-0.772,-0.580,2.113,18.860,-15.808,180.115
-0.801,-0.427,2.212,10.254,-6.042,183.289
-0.792,-0.278,2.220,-1.343,6.836,184.509
-0.824,-0.181,2.156,-17.578,23.499,182.129
-0.854,-0.152,2.036,-33.569,39.856,177.063
-0.898,-0.111,1.911,-49.011,54.260,172.852
-0.914,0.009,1.800,-62.134,66.284,170.105
-0.920,0.103,1.712,-72.083,75.195,166.077
-0.896,0.198,1.680,-77.393,82.397,160.583
-0.869,0.304,1.594,-77.393,89.539,154.541
-0.817,0.380,1.519,-76.721,96.313,147.705
-0.762,0.484,1.475,-75.989,101.379,140.625
-0.719,0.627,1.348,-74.768,107.910,132.202
-0.676,0.789,1.212,-74.707,112.671,121.887
-0.619,0.873,1.120,-76.294,114.746,108.154
-0.565,0.934,1.035,-78.064,116.028,93.689
-0.505,1.040,0.951,-75.073,115.601,79.285
-0.425,1.167,0.913,-68.420,113.525,63.843
-0.358,1.324,0.841,-61.340,111.816,46.753
-0.294,1.446,0.811,-60.913,110.168,27.527
-0.263,1.489,0.734,-63.416,109.802,5.554
-0.259,1.437,0.687,-68.970,109.131,-16.479
-0.263,1.388,0.623,-73.425,107.727,-37.659
-0.296,1.328,0.544,-71.350,105.591,-57.251
-0.324,1.296,0.505,-66.223,103.027,-75.562
-0.336,1.270,0.421,-59.998,98.694,-92.346
-0.355,1.240,0.314,-54.871,94.360,-107.971
-0.378,1.236,0.159,-52.673,88.379,-121.887
-0.394,1.204,0.100,-55.298,78.308,-135.193
-0.384,1.117,0.141,-59.387,66.956,-148.865
-0.382,0.959,0.235,-62.805,56.763,-161.926
-0.386,0.791,0.271,-58.777,50.903,-171.753
-0.402,0.668,0.308,-52.063,46.326,-177.856
-0.417,0.669,0.230,-39.001,43.335,-180.237
-0.418,0.679,0.214,-28.503,37.720,-183.777
-0.414,0.745,0.181,-23.804,32.654,-187.439
-0.406,0.780,0.187,-24.902,26.917,-193.604
-0.404,0.756,0.177,-28.137,22.217,-202.087
-0.406,0.651,0.134,-33.997,15.869,-211.121
-0.403,0.472,0.131,-38.940,7.629,-218.079
-0.377,0.246,0.203,-38.940,-1.465,-221.924
-0.306,0.017,0.341,-36.499,-8.972,-221.191
-0.287,-0.037,0.358,-31.311,-10.803,-214.966
-0.270,-0.076,0.266,-21.423,-10.803,-208.435
-0.271,-0.170,0.209,-13.977,-14.648,-203.369
-0.272,-0.269,0.200,-7.629,-20.630,-197.510
-0.264,-0.326,0.194,0.183,-27.527,-190.613
-0.244,-0.320,0.192,7.385,-34.790,-183.594
-0.223,-0.322,0.230,10.498,-42.480,-177.795
-0.189,-0.375,0.351,9.521,-49.194,-174.011
-0.152,-0.422,0.457,6.592,-52.856,-170.227
-0.117,-0.524,0.579,3.723,-52.551,-166.748
-0.111,-0.602,0.615,1.831,-48.340,-161.743
-0.131,-0.639,0.526,2.930,-41.382,-155.151
-0.154,-0.686,0.429,3.052,-37.476,-150.024
-0.183,-0.775,0.325,-0.977,-36.682,-145.264
-0.204,-0.950,0.247,-7.324,-39.551,-139.221
-0.214,-1.157,0.207,-12.695,-46.082,-130.615
-0.197,-1.323,0.268,-14.221,-55.908,-117.310
-0.169,-1.379,0.373,-10.376,-65.674,-99.548
-0.121,-1.339,0.495,-2.991,-73.486,-80.688
-0.088,-1.248,0.585,2.686,-77.148,-63.599
-0.073,-1.170,0.640,5.127,-77.454,-50.171
-0.084,-1.086,0.637,2.991,-75.867,-39.734
-0.112,-1.057,0.549,-2.136,-74.219,-32.715
-0.120,-1.160,0.520,-9.949,-76.538,-27.222
-0.117,-1.281,0.629,-20.813,-81.787,-18.005
-0.101,-1.325,0.858,-28.931,-87.769,-4.456
-0.109,-1.268,0.980,-26.367,-89.478,10.254
-0.132,-1.167,0.992,-17.151,-87.952,24.353
-0.155,-1.048,1.048,-10.315,-86.731,37.170
-0.176,-0.898,1.121,-6.470,-85.083,48.462
-0.185,-0.809,1.214,-5.676,-81.604,55.664
-0.204,-0.754,1.123,-6.653,-74.341,61.096
-0.254,-0.742,1.093,-7.385,-68.359,66.345
-0.262,-0.768,1.006,-7.385,-64.880,70.618
-0.278,-0.775,1.006,-13.123,-65.491,76.111
-0.292,-0.714,1.046,-18.433,-68.359,84.106
-0.285,-0.663,1.117,-20.325,-70.740,90.881
-0.296,-0.646,1.171,-19.226,-70.679,96.741
-0.323,-0.537,1.239,-18.372,-68.848,104.248
-0.340,-0.415,1.320,-17.273,-66.589,110.474
-0.381,-0.358,1.437,-14.465,-62.195,113.159
-0.354,-0.385,1.464,-10.376,-54.993,115.906
-0.391,-0.385,1.534,-12.024,-45.959,119.812
-0.411,-0.263,1.502,-13.794,-40.283,124.207
-0.418,-0.151,1.559,-14.160,-36.621,126.770
-0.422,-0.065,1.527,-9.766,-33.020,127.075
-0.420,-0.007,1.551,-6.287,-29.602,126.221
-0.410,0.081,1.597,-6.348,-26.733,125.610
-0.404,0.157,1.596,-5.249,-21.118,123.779
-0.396,0.205,1.545,-2.014,-14.648,120.300
-0.398,0.265,1.490,0.732,-10.010,116.638
-0.379,0.273,1.469,2.930,-6.897,113.159
-0.375,0.287,1.450,5.737,-5.005,110.535
-0.365,0.281,1.444,10.742,-3.723,108.521
-0.340,0.317,1.469,17.151,-3.357,108.032
-0.304,0.482,1.451,26.550,-1.221,107.788
-0.261,0.623,1.406,31.372,1.526,104.004
-0.203,0.782,1.388,34.180,4.211,96.924
-0.138,0.966,1.363,36.133,6.531,87.830
-0.118,1.067,1.311,35.767,8.850,75.317
-0.109,0.999,1.244,27.954,10.681,59.631
-0.113,0.826,1.252,17.151,10.559,45.410
-0.132,0.722,1.256,12.146,10.925,35.889
-0.150,0.631,1.227,13.245,11.841,28.076
-0.174,0.646,1.141,17.761,12.878,21.301
-0.207,0.619,1.100,20.630,12.451,13.306
-0.250,0.517,1.104,17.761,11.597,3.784
-0.296,0.357,1.118,11.292,12.207,-4.395

-0.275,-1.406,1.193,-27.283,-61.462,61.096
-0.359,-1.432,1.244,-20.203,-62.561,79.346
-0.439,-1.349,1.316,-8.484,-65.857,97.717
-0.480,-1.261,1.411,1.404,-69.702,114.136
-0.488,-1.076,1.622,3.967,-72.571,127.625
-0.488,-0.902,1.791,-2.808,-68.970,137.817
-0.479,-0.785,1.956,-15.930,-59.204,143.372
-0.494,-0.684,2.038,-33.325,-45.837,146.729
-0.536,-0.622,2.061,-50.110,-30.334,149.841
-0.573,-0.563,2.067,-62.683,-16.174,153.381
-0.622,-0.522,2.005,-68.359,-3.296,157.349
-0.653,-0.497,1.920,-67.444,5.798,162.231
-0.698,-0.418,1.907,-65.369,11.475,168.396
-0.693,-0.296,1.847,-57.861,16.479,173.950
-0.685,-0.082,1.824,-50.049,20.996,177.795
-0.647,0.201,1.798,-48.035,27.771,177.124
-0.580,0.454,1.865,-57.190,35.706,170.227
-0.531,0.569,1.852,-73.792,49.866,156.799
-0.512,0.591,1.762,-93.323,67.688,140.686
-0.520,0.506,1.594,-109.009,85.083,124.451
-0.544,0.425,1.390,-114.807,98.145,112.244
-0.566,0.460,1.219,-112.427,104.797,104.309
-0.563,0.532,1.075,-101.440,104.919,97.534
-0.535,0.678,0.980,-86.914,100.586,91.309
-0.462,0.933,0.954,-73.425,94.360,84.229
-0.354,1.208,1.050,-66.101,88.745,73.120
-0.283,1.460,1.051,-65.063,89.722,55.908
-0.249,1.609,1.051,-71.533,95.337,33.752
-0.250,1.669,1.006,-78.857,102.356,8.057
-0.278,1.637,0.927,-84.167,108.032,-17.700
-0.326,1.584,0.793,-85.449,110.596,-41.870
-0.370,1.527,0.649,-78.857,108.887,-63.171
-0.415,1.403,0.551,-68.848,102.112,-82.153
-0.466,1.277,0.486,-59.387,94.116,-97.107
-0.506,1.149,0.480,-52.490,86.182,-108.704
-0.541,1.069,0.525,-46.814,79.651,-117.737
-0.585,1.067,0.464,-40.527,77.698,-126.160
-0.621,1.062,0.401,-37.781,75.256,-135.071
-0.633,1.021,0.372,-40.894,71.289,-146.057
-0.629,0.975,0.366,-44.250,66.467,-156.311
-0.604,0.912,0.361,-45.776,61.646,-166.992
-0.583,0.908,0.282,-43.762,55.908,-176.086
-0.572,0.932,0.196,-42.969,49.316,-184.753
-0.564,0.910,0.139,-46.204,39.856,-193.665
-0.541,0.791,0.216,-51.697,27.466,-203.125
-0.505,0.642,0.309,-51.941,16.907,-210.510
-0.489,0.601,0.335,-47.607,10.681,-214.783
-0.479,0.576,0.315,-40.588,6.226,-218.933
-0.467,0.477,0.350,-38.208,1.953,-223.572
-0.474,0.375,0.313,-38.757,-0.671,-226.135
-0.487,0.233,0.223,-36.621,-3.479,-227.295
-0.486,0.078,0.123,-30.334,-9.705,-227.112
-0.454,-0.032,0.096,-24.109,-19.287,-223.450
-0.421,-0.108,0.034,-16.907,-29.297,-218.445
-0.375,-0.192,0.042,-11.536,-39.917,-212.891
-0.323,-0.295,0.118,-8.667,-50.781,-207.031
-0.276,-0.398,0.230,-6.714,-58.105,-200.317
-0.245,-0.496,0.297,-4.395,-60.608,-192.871
-0.228,-0.608,0.339,-1.648,-60.059,-184.021
-0.244,-0.690,0.373,0.244,-57.495,-174.561
-0.187,-0.757,0.297,8.789,-54.443,-164.307
-0.196,-0.829,0.207,10.193,-53.345,-154.907
-0.184,-0.924,0.112,10.742,-54.871,-144.653
-0.159,-1.022,0.088,9.460,-60.608,-133.545
-0.115,-1.138,0.151,9.277,-68.604,-121.765
-0.057,-1.155,0.260,8.789,-74.829,-107.117
-0.013,-1.129,0.373,8.240,-78.552,-92.468
0.006,-1.096,0.428,7.141,-79.407,-80.139
0.015,-1.012,0.473,5.127,-80.627,-69.519
0.005,-1.009,0.527,0.916,-81.299,-60.791
-0.012,-1.037,0.573,-5.493,-80.750,-52.979
-0.038,-1.089,0.559,-10.498,-78.735,-44.128
-0.065,-1.166,0.540,-12.939,-77.698,-34.180
-0.075,-1.215,0.551,-11.658,-79.834,-22.095
-0.073,-1.168,0.593,-8.545,-83.923,-7.507
-0.064,-1.079,0.628,-3.723,-88.806,4.822
-0.069,-0.977,0.673,0.977,-93.384,14.954
-0.091,-0.886,0.720,1.282,-96.558,23.193
-0.143,-0.828,0.786,-4.089,-98.145,29.236
-0.182,-0.834,0.920,-13.000,-98.877,34.607
-0.202,-0.895,1.045,-20.508,-96.863,40.527
-0.233,-0.979,1.126,-23.987,-91.187,47.974
-0.278,-0.986,1.134,-21.301,-85.022,58.716
-0.337,-0.935,1.155,-13.916,-80.627,70.679
-0.369,-0.861,1.079,-3.174,-79.590,82.275
-0.406,-0.755,1.179,5.005,-78.674,92.896
-0.424,-0.709,1.160,13.184,-79.224,100.159
-0.431,-0.581,1.315,12.390,-79.590,106.628
-0.410,-0.470,1.445,5.798,-77.271,110.718
-0.410,-0.508,1.571,-3.906,-69.336,112.000
-0.406,-0.517,1.608,-8.484,-58.533,114.197
-0.462,-0.477,1.695,-9.094,-49.683,119.507
-0.435,-0.429,1.638,-1.038,-39.001,126.099
-0.438,-0.420,1.694,0.183,-28.809,130.859
-0.455,-0.295,1.672,-3.357,-21.057,134.277
-0.470,-0.067,1.647,-5.127,-13.733,137.817
-0.519,0.109,1.443,-2.686,-6.226,136.841
-0.511,0.124,1.470,-11.108,-4.700,130.554
-0.471,0.091,1.639,-25.391,-4.944,125.427
-0.443,0.070,1.770,-35.217,0.427,122.925
-0.450,0.102,1.772,-32.898,10.315,121.765
-0.466,0.198,1.671,-22.400,19.775,121.765
-0.473,0.386,1.590,-10.132,25.146,122.620
-0.473,0.607,1.463,2.808,26.367,121.277
-0.436,0.782,1.438,11.475,22.156,117.126
-0.337,0.922,1.564,17.395,16.785,110.718
-0.268,1.069,1.606,23.865,16.907,101.929
-0.218,1.162,1.609,26.367,21.362,89.722
-0.187,1.222,1.475,28.809,28.137,74.951
-0.171,1.171,1.356,25.085,32.532,59.143
-0.157,1.096,1.323,18.860,32.776,44.739
-0.156,1.048,1.292,17.456,33.325,32.654
-0.143,0.965,1.217,22.034,33.142,21.240
-0.141,0.875,1.147,23.132,32.227,11.230
-0.166,0.750,1.078,23.560,30.212,3.174
-0.182,0.663,1.020,23.804,26.733,-3.296
-0.194,0.556,0.986,23.193,23.376,-10.315
-0.201,0.427,1.015,17.090,20.142,-17.639
